2018-08-16 21:55:47,忘卿209,耒阳,5,很好看，绝望中人性表露完美，主题深刻。令人回味。
2018-08-16 21:38:42,nfZ848293660,台州,5,很好看啊，虽然是黄渤的处女作，但是拍的还是很好的，里面对人性啊对社会都有一定的描述，而且张艺兴在里面居然都有演技了，有些场景还给人亮点呢！总之，很好看！
2018-08-16 21:38:37,ZXY140828,克拉玛依,2.5,感觉一般真的
2018-08-16 21:38:16,tinity,西安,2.5,尴尬... 特别前半段，什么剪辑...个人觉得故事逻辑架构完全就不合理啊...带入不了...大家人设都被拍的像傻子没灵魂...不是那种真实人性的表达，可能期待太高了...黄渤想表达的东西太多了 点也比较深入..不好表达，后半段某些感人镜头拍的不错。但我不觉得不像部成熟电影，很像练习生的拼凑作品。
2018-08-16 21:37:52,小女人.轻熟风,中山,5,还好！没有想象中那么好看！
2018-08-16 21:37:47,777琪琪琪琪,南京,4.5,这部戏包括到的点有很多，整部电影的打的背景在一个末日的情况下，而面对金钱，人性将受到考验。整部电影的层次也有很多，可以说黄渤费心了
2018-08-16 21:37:38,鸟蛋超人,东莞,4.5,每个人在掌握了权利之后都会为了维护自己的势力而变得专制，小王是，老总是，小兴也是，无论是行为上的，利用扑克牌制度式的，还是对外面世界的隐瞒，试图让这群人沉溺于孤岛世界。本来是一场促进友谊的团建变成了权利的争斗。患难见真情，这场意外更多的是对人性的考验。这部影片值得我们思考的东西太多太多。
2018-08-16 21:37:37,哎呦，不错哦236,徐州,5,不错，真实又好看
2018-08-16 21:37:02,TgK997401258,贵阳,4.5,我们家艺兴真的太棒了真的没有pick错人 艺兴加油
2018-08-16 21:37:02,Cait一城一世界,北京,4,有隐喻，有搞笑，有人物的丰富，人性的反思，夸张与细节，真诚与谎言，温暖亲情与残酷选择，小人物的挣扎，社会变革和经济规律的反应，私立与及他，是一出好戏，一出经得起推敲与思考的好戏。
2018-08-16 21:39:22,kWx812769363,大连,5,值得一看的电影
2018-08-16 21:39:22,DEM960082478,哈尔滨,4,我可得一出好戏比巨齿鲨和西红柿🍅都要好，人物刻画特别突出
2018-08-16 21:39:01,pxzhangting,广州,3.5,抢夺实物那段太多了
2018-08-16 21:39:00,pvE504423038,海城,5,一出好戏！挺好！
2018-08-16 21:38:50,山鸡,上海,3.5,emmm喜剧？这弟弟被卖的简直了我彩票你要和我一起去你大楼关我雕事卖了你我拿个好名声在拿个妹，人家黄老板还说不定对我大义灭亲感激有加这弟弟简直天真，你半夜离开考什么？2个人离开做梦呢，还是大马机智本来身体难受想看个喜剧，。。。现在都是这种喜剧吗
2018-08-16 21:38:42,nfZ848293660,台州,5,很好看啊，虽然是黄渤的处女作，但是拍的还是很好的，里面对人性啊对社会都有一定的描述，而且张艺兴在里面居然都有演技了，有些场景还给人亮点呢！总之，很好看！
2018-08-16 21:38:37,ZXY140828,克拉玛依,2.5,感觉一般真的
2018-08-16 21:38:16,tinity,西安,2.5,尴尬... 特别前半段，什么剪辑...个人觉得故事逻辑架构完全就不合理啊...带入不了...大家人设都被拍的像傻子没灵魂...不是那种真实人性的表达，可能期待太高了...黄渤想表达的东西太多了 点也比较深入..不好表达，后半段某些感人镜头拍的不错。但我不觉得不像部成熟电影，很像练习生的拼凑作品。
2018-08-16 21:37:52,小女人.轻熟风,中山,5,还好！没有想象中那么好看！
2018-08-16 21:37:47,777琪琪琪琪,南京,4.5,这部戏包括到的点有很多，整部电影的打的背景在一个末日的情况下，而面对金钱，人性将受到考验。整部电影的层次也有很多，可以说黄渤费心了
2018-08-16 21:37:38,鸟蛋超人,东莞,4.5,每个人在掌握了权利之后都会为了维护自己的势力而变得专制，小王是，老总是，小兴也是，无论是行为上的，利用扑克牌制度式的，还是对外面世界的隐瞒，试图让这群人沉溺于孤岛世界。本来是一场促进友谊的团建变成了权利的争斗。患难见真情，这场意外更多的是对人性的考验。这部影片值得我们思考的东西太多太多。
2018-08-16 21:37:37,哎呦，不错哦236,徐州,5,不错，真实又好看
2018-08-16 21:37:02,TgK997401258,贵阳,4.5,我们家艺兴真的太棒了真的没有pick错人 艺兴加油
2018-08-16 21:37:02,Cait一城一世界,北京,4,有隐喻，有搞笑，有人物的丰富，人性的反思，夸张与细节，真诚与谎言，温暖亲情与残酷选择，小人物的挣扎，社会变革和经济规律的反应，私立与及他，是一出好戏，一出经得起推敲与思考的好戏。
2018-08-16 21:36:57,_qqz8c1369797930,武汉,5,一出好戏👏👏
2018-08-16 21:39:22,DEM960082478,哈尔滨,4,我可得一出好戏比巨齿鲨和西红柿🍅都要好，人物刻画特别突出
2018-08-16 21:39:01,pxzhangting,广州,3.5,抢夺实物那段太多了
2018-08-16 21:39:00,pvE504423038,海城,5,一出好戏！挺好！
2018-08-16 21:38:50,山鸡,上海,3.5,emmm喜剧？这弟弟被卖的简直了我彩票你要和我一起去你大楼关我雕事卖了你我拿个好名声在拿个妹，人家黄老板还说不定对我大义灭亲感激有加这弟弟简直天真，你半夜离开考什么？2个人离开做梦呢，还是大马机智本来身体难受想看个喜剧，。。。现在都是这种喜剧吗
2018-08-16 21:38:42,nfZ848293660,台州,5,很好看啊，虽然是黄渤的处女作，但是拍的还是很好的，里面对人性啊对社会都有一定的描述，而且张艺兴在里面居然都有演技了，有些场景还给人亮点呢！总之，很好看！
2018-08-16 21:38:37,ZXY140828,克拉玛依,2.5,感觉一般真的
2018-08-16 21:38:16,tinity,西安,2.5,尴尬... 特别前半段，什么剪辑...个人觉得故事逻辑架构完全就不合理啊...带入不了...大家人设都被拍的像傻子没灵魂...不是那种真实人性的表达，可能期待太高了...黄渤想表达的东西太多了 点也比较深入..不好表达，后半段某些感人镜头拍的不错。但我不觉得不像部成熟电影，很像练习生的拼凑作品。
2018-08-16 21:37:52,小女人.轻熟风,中山,5,还好！没有想象中那么好看！
2018-08-16 21:37:47,777琪琪琪琪,南京,4.5,这部戏包括到的点有很多，整部电影的打的背景在一个末日的情况下，而面对金钱，人性将受到考验。整部电影的层次也有很多，可以说黄渤费心了
2018-08-16 21:37:38,鸟蛋超人,东莞,4.5,每个人在掌握了权利之后都会为了维护自己的势力而变得专制，小王是，老总是，小兴也是，无论是行为上的，利用扑克牌制度式的，还是对外面世界的隐瞒，试图让这群人沉溺于孤岛世界。本来是一场促进友谊的团建变成了权利的争斗。患难见真情，这场意外更多的是对人性的考验。这部影片值得我们思考的东西太多太多。
2018-08-16 21:37:37,哎呦，不错哦236,徐州,5,不错，真实又好看
2018-08-16 21:37:02,TgK997401258,贵阳,4.5,我们家艺兴真的太棒了真的没有pick错人 艺兴加油
2018-08-16 21:37:02,Cait一城一世界,北京,4,有隐喻，有搞笑，有人物的丰富，人性的反思，夸张与细节，真诚与谎言，温暖亲情与残酷选择，小人物的挣扎，社会变革和经济规律的反应，私立与及他，是一出好戏，一出经得起推敲与思考的好戏。
2018-08-16 21:36:57,_qqz8c1369797930,武汉,5,一出好戏👏👏
2018-08-16 21:36:55,YvE185457281,寿光,5,炒鸡好看，喜剧带一点点惊悚的感觉
2018-08-16 21:39:01,pxzhangting,广州,3.5,抢夺实物那段太多了
2018-08-16 21:39:00,pvE504423038,海城,5,一出好戏！挺好！
2018-08-16 21:38:50,山鸡,上海,3.5,emmm喜剧？这弟弟被卖的简直了我彩票你要和我一起去你大楼关我雕事卖了你我拿个好名声在拿个妹，人家黄老板还说不定对我大义灭亲感激有加这弟弟简直天真，你半夜离开考什么？2个人离开做梦呢，还是大马机智本来身体难受想看个喜剧，。。。现在都是这种喜剧吗
2018-08-16 21:38:42,nfZ848293660,台州,5,很好看啊，虽然是黄渤的处女作，但是拍的还是很好的，里面对人性啊对社会都有一定的描述，而且张艺兴在里面居然都有演技了，有些场景还给人亮点呢！总之，很好看！
2018-08-16 21:38:37,ZXY140828,克拉玛依,2.5,感觉一般真的
2018-08-16 21:38:16,tinity,西安,2.5,尴尬... 特别前半段，什么剪辑...个人觉得故事逻辑架构完全就不合理啊...带入不了...大家人设都被拍的像傻子没灵魂...不是那种真实人性的表达，可能期待太高了...黄渤想表达的东西太多了 点也比较深入..不好表达，后半段某些感人镜头拍的不错。但我不觉得不像部成熟电影，很像练习生的拼凑作品。
2018-08-16 21:37:52,小女人.轻熟风,中山,5,还好！没有想象中那么好看！
2018-08-16 21:37:47,777琪琪琪琪,南京,4.5,这部戏包括到的点有很多，整部电影的打的背景在一个末日的情况下，而面对金钱，人性将受到考验。整部电影的层次也有很多，可以说黄渤费心了
2018-08-16 21:37:38,鸟蛋超人,东莞,4.5,每个人在掌握了权利之后都会为了维护自己的势力而变得专制，小王是，老总是，小兴也是，无论是行为上的，利用扑克牌制度式的，还是对外面世界的隐瞒，试图让这群人沉溺于孤岛世界。本来是一场促进友谊的团建变成了权利的争斗。患难见真情，这场意外更多的是对人性的考验。这部影片值得我们思考的东西太多太多。
2018-08-16 21:37:37,哎呦，不错哦236,徐州,5,不错，真实又好看
2018-08-16 21:37:02,TgK997401258,贵阳,4.5,我们家艺兴真的太棒了真的没有pick错人 艺兴加油
2018-08-16 21:37:02,Cait一城一世界,北京,4,有隐喻，有搞笑，有人物的丰富，人性的反思，夸张与细节，真诚与谎言，温暖亲情与残酷选择，小人物的挣扎，社会变革和经济规律的反应，私立与及他，是一出好戏，一出经得起推敲与思考的好戏。
2018-08-16 21:36:57,_qqz8c1369797930,武汉,5,一出好戏👏👏
2018-08-16 21:36:55,YvE185457281,寿光,5,炒鸡好看，喜剧带一点点惊悚的感觉
2018-08-16 21:36:55,小红伞762,榆林,0.5,烂片烂片，不建议大家花时间花钱，绝对烂
2018-08-16 21:39:00,pvE504423038,海城,5,一出好戏！挺好！
2018-08-16 21:38:50,山鸡,上海,3.5,emmm喜剧？这弟弟被卖的简直了我彩票你要和我一起去你大楼关我雕事卖了你我拿个好名声在拿个妹，人家黄老板还说不定对我大义灭亲感激有加这弟弟简直天真，你半夜离开考什么？2个人离开做梦呢，还是大马机智本来身体难受想看个喜剧，。。。现在都是这种喜剧吗
2018-08-16 21:38:42,nfZ848293660,台州,5,很好看啊，虽然是黄渤的处女作，但是拍的还是很好的，里面对人性啊对社会都有一定的描述，而且张艺兴在里面居然都有演技了，有些场景还给人亮点呢！总之，很好看！
2018-08-16 21:38:37,ZXY140828,克拉玛依,2.5,感觉一般真的
2018-08-16 21:38:16,tinity,西安,2.5,尴尬... 特别前半段，什么剪辑...个人觉得故事逻辑架构完全就不合理啊...带入不了...大家人设都被拍的像傻子没灵魂...不是那种真实人性的表达，可能期待太高了...黄渤想表达的东西太多了 点也比较深入..不好表达，后半段某些感人镜头拍的不错。但我不觉得不像部成熟电影，很像练习生的拼凑作品。
2018-08-16 21:37:52,小女人.轻熟风,中山,5,还好！没有想象中那么好看！
2018-08-16 21:37:47,777琪琪琪琪,南京,4.5,这部戏包括到的点有很多，整部电影的打的背景在一个末日的情况下，而面对金钱，人性将受到考验。整部电影的层次也有很多，可以说黄渤费心了
2018-08-16 21:37:38,鸟蛋超人,东莞,4.5,每个人在掌握了权利之后都会为了维护自己的势力而变得专制，小王是，老总是，小兴也是，无论是行为上的，利用扑克牌制度式的，还是对外面世界的隐瞒，试图让这群人沉溺于孤岛世界。本来是一场促进友谊的团建变成了权利的争斗。患难见真情，这场意外更多的是对人性的考验。这部影片值得我们思考的东西太多太多。
2018-08-16 21:37:37,哎呦，不错哦236,徐州,5,不错，真实又好看
2018-08-16 21:37:02,TgK997401258,贵阳,4.5,我们家艺兴真的太棒了真的没有pick错人 艺兴加油
2018-08-16 21:37:02,Cait一城一世界,北京,4,有隐喻，有搞笑，有人物的丰富，人性的反思，夸张与细节，真诚与谎言，温暖亲情与残酷选择，小人物的挣扎，社会变革和经济规律的反应，私立与及他，是一出好戏，一出经得起推敲与思考的好戏。
2018-08-16 21:36:57,_qqz8c1369797930,武汉,5,一出好戏👏👏
2018-08-16 21:36:55,YvE185457281,寿光,5,炒鸡好看，喜剧带一点点惊悚的感觉
2018-08-16 21:36:55,小红伞762,榆林,0.5,烂片烂片，不建议大家花时间花钱，绝对烂
2018-08-16 21:36:53,sbC602036669,普洱,2,感觉一般，剧情太狗血了
2018-08-16 21:38:50,山鸡,上海,3.5,emmm喜剧？这弟弟被卖的简直了我彩票你要和我一起去你大楼关我雕事卖了你我拿个好名声在拿个妹，人家黄老板还说不定对我大义灭亲感激有加这弟弟简直天真，你半夜离开考什么？2个人离开做梦呢，还是大马机智本来身体难受想看个喜剧，。。。现在都是这种喜剧吗
2018-08-16 21:38:42,nfZ848293660,台州,5,很好看啊，虽然是黄渤的处女作，但是拍的还是很好的，里面对人性啊对社会都有一定的描述，而且张艺兴在里面居然都有演技了，有些场景还给人亮点呢！总之，很好看！
2018-08-16 21:38:37,ZXY140828,克拉玛依,2.5,感觉一般真的
2018-08-16 21:38:16,tinity,西安,2.5,尴尬... 特别前半段，什么剪辑...个人觉得故事逻辑架构完全就不合理啊...带入不了...大家人设都被拍的像傻子没灵魂...不是那种真实人性的表达，可能期待太高了...黄渤想表达的东西太多了 点也比较深入..不好表达，后半段某些感人镜头拍的不错。但我不觉得不像部成熟电影，很像练习生的拼凑作品。
2018-08-16 21:37:52,小女人.轻熟风,中山,5,还好！没有想象中那么好看！
2018-08-16 21:37:47,777琪琪琪琪,南京,4.5,这部戏包括到的点有很多，整部电影的打的背景在一个末日的情况下，而面对金钱，人性将受到考验。整部电影的层次也有很多，可以说黄渤费心了
2018-08-16 21:37:38,鸟蛋超人,东莞,4.5,每个人在掌握了权利之后都会为了维护自己的势力而变得专制，小王是，老总是，小兴也是，无论是行为上的，利用扑克牌制度式的，还是对外面世界的隐瞒，试图让这群人沉溺于孤岛世界。本来是一场促进友谊的团建变成了权利的争斗。患难见真情，这场意外更多的是对人性的考验。这部影片值得我们思考的东西太多太多。
